entry_stable_id	entry_name	species	ncbi_gene_id	observation_stable_id	homologene_id	base_entry_stable_ids
AF_010314	HSPA1A	Bos taurus	282254	OB_008276	74294	AF_007688||AF_009283
AF_010315	Hsp70Bc	Drosophila melanogaster	48583	OB_008276	74294	AF_007688||AF_009283
AF_010316	Hsp70Bb	Drosophila melanogaster	48582	OB_008276	74294	AF_007688||AF_009283
AF_010317	HSPA1A	Pan troglodytes	100608888	OB_008276	74294	AF_007688||AF_009283
AF_010318	Hsp70Aa	Drosophila melanogaster	48581	OB_008276	74294	AF_007688||AF_009283
AF_010319	Hspa1b	Rattus norvegicus	294254	OB_008276	74294	AF_007688||AF_009283
AF_001031	LHX2	Homo sapiens	9355	OB_008537	55848	AF_006390
AF_010320	LOC798846	Danio rerio	798846	OB_008276	74294	AF_007688||AF_009283
AF_010321	HSP70	Canis lupus familiaris	403612	OB_008276	74294	AF_007688||AF_009283
AF_010322	Hsp70Ab	Drosophila melanogaster	44920	OB_008276	74294	AF_007688||AF_009283
AF_010323	AgaP_AGAP003365	Anopheles gambiae	1275042	OB_008277	48159	AF_005180
AF_010324	MAP2K4	Bos taurus	526469	OB_008277	48159	AF_005180
AF_010325	MGG_10268	Magnaporthe oryzae	2681821	OB_008277	48159	AF_005180
AF_010326	MAP2K4	Macaca mulatta	718155	OB_008277	48159	AF_005180
AF_010327	MAP2K4	Pan troglodytes	455065	OB_008277	48159	AF_005180
AF_010328	KLLA0E15313g	Kluyveromyces lactis	2893728	OB_008277	48159	AF_005180
AF_010329	MAP2K4	Gallus gallus	417312	OB_008277	48159	AF_005180
AF_001032	Lhx2	Mus musculus	16870	OB_008537	55848	AF_006390
AF_010330	AGOS_AFL217C	Eremothecium gossypii	4621557	OB_008277	48159	AF_005180
AF_010331	NCU00587	Neurospora crassa	3881869	OB_008277	48159	AF_005180
AF_010334	mtacp1	Drosophila melanogaster	38154	OB_008280	122347	AF_007236
AF_010335	AgaP_AGAP010464	Anopheles gambiae	1272611	OB_008280	122347	AF_007236
AF_010336	KLLA0E05941g	Kluyveromyces lactis	2894154	OB_008281	47964	AF_008678||AF_008736
AF_010337	Rpl37a-ps1	Rattus norvegicus	363248	OB_008281	47964	AF_008678||AF_008736
AF_010338	NCU07562	Neurospora crassa	3874754	OB_008281	47964	AF_008678||AF_008736
AF_010339	RPL37A	Bos taurus	504413	OB_008281	47964	AF_008678||AF_008736
AF_001033	Lhx2	Rattus norvegicus	296706	OB_008537	55848	AF_006390
AF_010340	AGOS_AGL310C	Eremothecium gossypii	4622650	OB_008281	47964	AF_008678||AF_008736
AF_010341	rpl4301	Schizosaccharomyces pombe	2540682	OB_008281	47964	AF_008678||AF_008736
AF_010342	RPL37A	Pan troglodytes	459931	OB_008281	47964	AF_008678||AF_008736
AF_010343	RPL37A	Macaca mulatta	696415	OB_008281	47964	AF_008678||AF_008736
AF_010344	MGG_06571	Magnaporthe oryzae	2684726	OB_008281	47964	AF_008678||AF_008736
AF_010345	Os05g0557000	Oryza sativa	4339573	OB_008281	47964	AF_008678||AF_008736
AF_010346	AgaP_AGAP009920	Anopheles gambiae	1279331	OB_008281	47964	AF_008678||AF_008736
AF_010347	Os01g0679700	Oryza sativa	4325282	OB_008281	47964	AF_008678||AF_008736
AF_010348	RPL37A	Gallus gallus	769981	OB_008281	47964	AF_008678||AF_008736
AF_010349	RPL37A	Canis lupus familiaris	478904	OB_008281	47964	AF_008678||AF_008736
AF_001034	Ldb1	Rattus norvegicus	309447	OB_008731	2891	AF_006737
AF_010350	KLLA0D07304g	Kluyveromyces lactis	2893278	OB_008282	117919	AF_001207
AF_010351	MGG_06482	Magnaporthe oryzae	2684637	OB_008282	117919	AF_001207
AF_010352	AGOS_ACR117W	Eremothecium gossypii	4619650	OB_008282	117919	AF_001207
AF_010353	pek1	Schizosaccharomyces pombe	2540919	OB_008282	117919	AF_001207
AF_010354	MKK2	Saccharomyces cerevisiae	855963	OB_008282	117919	AF_001207
AF_010355	NCU06419	Neurospora crassa	3873457	OB_008282	117919	AF_001207
AF_010356	AGOS_AAL085C	Eremothecium gossypii	4618535	OB_008283	48642	AF_008327
AF_010357	KLLA0C10879g	Kluyveromyces lactis	2892692	OB_008283	48642	AF_008327
AF_010358	KLLA0D06655g	Kluyveromyces lactis	2893586	OB_008284	40310	AF_001446
AF_010359	MGG_13497	Magnaporthe oryzae	5051651	OB_008284	40310	AF_001446
AF_001035	ldb1b	Danio rerio	30576	OB_008731	2891	AF_006737
AF_010360	NCU00649	Neurospora crassa	3881986	OB_008284	40310	AF_001446
AF_010361	CYP3A5	Bos taurus	282214	OB_008285	121493	AF_005126
AF_010362	Cyp9b1	Drosophila melanogaster	35634	OB_008285	121493	AF_005126
AF_010363	Cyp9h1	Drosophila melanogaster	36412	OB_008285	121493	AF_005126
AF_010364	Cyp3a41a	Mus musculus	53973	OB_008285	121493	AF_005126
AF_010365	cyp-13A11	Caenorhabditis elegans	184472	OB_008285	121493	AF_005126
AF_010366	Cyp3a41b	Mus musculus	100041375	OB_008285	121493	AF_005126
AF_010367	cyp-13A2	Caenorhabditis elegans	188360	OB_008285	121493	AF_005126
AF_010368	CYP3A5	Macaca mulatta	678692	OB_008285	121493	AF_005126
AF_010369	Cyp3a44	Mus musculus	337924	OB_008285	121493	AF_005126
AF_010370	cyp-13A1	Caenorhabditis elegans	188361	OB_008285	121493	AF_005126
AF_010371	cyp-13B2	Caenorhabditis elegans	187068	OB_008285	121493	AF_005126
AF_010372	cyp-13A10	Caenorhabditis elegans	174522	OB_008285	121493	AF_005126
AF_010373	cyp-13A7	Caenorhabditis elegans	188362	OB_008285	121493	AF_005126
AF_010374	Cyp3a23/3a1	Rattus norvegicus	25642	OB_008285	121493	AF_005126
AF_010375	cyp-13A4	Caenorhabditis elegans	188355	OB_008285	121493	AF_005126
AF_010376	Cyp3a11	Mus musculus	13112	OB_008285	121493	AF_005126
AF_010377	CYP3A5	Pan troglodytes	737374	OB_008285	121493	AF_005126
AF_010378	Cyp9b2	Drosophila melanogaster	35635	OB_008285	121493	AF_005126
AF_010379	CYP3A5	Homo sapiens	1577	OB_008285	121493	AF_005126
AF_001037	LIN1	Saccharomyces cerevisiae	856561	OB_009348	48771	AF_001037
AF_010380	cyp-13A6	Caenorhabditis elegans	188357	OB_008285	121493	AF_005126
AF_010381	Cyp9c1	Drosophila melanogaster	37941	OB_008285	121493	AF_005126
AF_010382	Cyp3a16	Mus musculus	13114	OB_008285	121493	AF_005126
AF_010383	cyp-13A5	Caenorhabditis elegans	188356	OB_008285	121493	AF_005126
AF_010384	cyp-13A8	Caenorhabditis elegans	188358	OB_008285	121493	AF_005126
AF_010385	cyp-13A3	Caenorhabditis elegans	188359	OB_008285	121493	AF_005126
AF_010386	cyp-13A12	Caenorhabditis elegans	184473	OB_008285	121493	AF_005126
AF_010387	gas1	Schizosaccharomyces pombe	2542584	OB_008286	6703	AF_008143
AF_010388	MGG_08370	Magnaporthe oryzae	2678504	OB_008286	6703	AF_008143
AF_010389	KLLA0C14091g	Kluyveromyces lactis	2892386	OB_008286	6703	AF_008143
AF_001038	NR1H3	Homo sapiens	10062	OB_008693	21165	AF_007522
AF_010390	AGOS_AGL301C	Eremothecium gossypii	4622659	OB_008287	2676	AF_001220
AF_010391	AgaP_AGAP012373	Anopheles gambiae	1280339	OB_008287	2676	AF_001220
AF_010392	RAE1	Canis lupus familiaris	485942	OB_008287	2676	AF_001220
AF_010393	RAE1	Macaca mulatta	696706	OB_008287	2676	AF_001220
AF_010394	Os08g0176800	Oryza sativa	4344798	OB_008287	2676	AF_001220
AF_010395	GLE2	Saccharomyces cerevisiae	856844	OB_008287	2676	AF_001220
AF_010396	NCU04288	Neurospora crassa	3877232	OB_008287	2676	AF_001220
AF_010397	RAE1	Bos taurus	513080	OB_008287	2676	AF_001220
AF_010398	Os01g0635400	Oryza sativa	4326570	OB_008287	2676	AF_001220
AF_010399	MGG_00946	Magnaporthe oryzae	2674766	OB_008287	2676	AF_001220
AF_001039	Stk11	Mus musculus	20869	OB_008400	393	AF_007843
AF_010400	KLLA0E20703g	Kluyveromyces lactis	2894491	OB_008287	2676	AF_001220
AF_010401	TERF2	Bos taurus	506501	OB_008288	4133	AF_002412
AF_010402	TERF2	Macaca mulatta	704879	OB_008288	4133	AF_002412
AF_010403	TERF2	Canis lupus familiaris	489736	OB_008288	4133	AF_002412
AF_010404	TERF2	Pan troglodytes	454201	OB_008288	4133	AF_002412
AF_001040	STK11	Homo sapiens	6794	OB_008400	393	AF_007843
AF_010410	KLLA0A10373g	Kluyveromyces lactis	2896325	OB_008290	48699	AF_000323
AF_010417	KLLA0B14454g	Kluyveromyces lactis	2897023	OB_008292	68782	AF_000843
AF_010418	MGG_02370	Magnaporthe oryzae	2681467	OB_008292	68782	AF_000843
AF_010419	AGOS_AER450C	Eremothecium gossypii	4621526	OB_008292	68782	AF_000843
AF_010420	NCU05390	Neurospora crassa	3879632	OB_008292	68782	AF_000843
AF_010424	SPCC1827.04	Schizosaccharomyces pombe	2539188	OB_008294	101565	AF_002493
AF_010425	NCU02147	Neurospora crassa	3880655	OB_008294	101565	AF_002493
AF_010426	MGG_03061	Magnaporthe oryzae	2682614	OB_008294	101565	AF_002493
AF_010427	AGOS_AGL211C	Eremothecium gossypii	4622749	OB_008294	101565	AF_002493
AF_010428	KLLA0F11792g	Kluyveromyces lactis	2895959	OB_008294	101565	AF_002493
AF_010429	BAP3	Saccharomyces cerevisiae	851616	OB_008295	74598	AF_009229
AF_001042	TRX1	Saccharomyces cerevisiae	850732	OB_008427	128202	AF_001042||AF_008887||AF_009033
AF_010430	AGOS_AGR038C	Eremothecium gossypii	4623003	OB_008295	74598	AF_009229
AF_010431	Os01g0614900	Oryza sativa	4326644	OB_008296	4662	AF_003162||AF_003888||AF_006867
AF_010432	AgaP_AGAP010303	Anopheles gambiae	4578408	OB_008296	4662	AF_003162||AF_003888||AF_006867
AF_010433	ATG7	Canis lupus familiaris	476533	OB_008296	4662	AF_003162||AF_003888||AF_006867
AF_010434	ATG7	Gallus gallus	415961	OB_008296	4662	AF_003162||AF_003888||AF_006867
AF_010435	NCU06672	Neurospora crassa	3877057	OB_008296	4662	AF_003162||AF_003888||AF_006867
AF_010436	KLLA0A05137g	Kluyveromyces lactis	2896361	OB_008296	4662	AF_003162||AF_003888||AF_006867
AF_010437	MGG_07297	Magnaporthe oryzae	2683193	OB_008296	4662	AF_003162||AF_003888||AF_006867
AF_010438	AGOS_AER298C	Eremothecium gossypii	4621368	OB_008296	4662	AF_003162||AF_003888||AF_006867
AF_010439	ATG7	Pan troglodytes	470747	OB_008296	4662	AF_003162||AF_003888||AF_006867
AF_010440	ATG7	Macaca mulatta	696238	OB_008296	4662	AF_003162||AF_003888||AF_006867
AF_010441	ATG7	Bos taurus	787967	OB_008296	4662	AF_003162||AF_003888||AF_006867
AF_010446	TP63	Gallus gallus	374269	OB_008298	31189	AF_000869
AF_010447	TP63	Bos taurus	615335	OB_008298	31189	AF_000869
AF_010448	TP63	Pan troglodytes	460930	OB_008298	31189	AF_000869
AF_010449	TP63	Canis lupus familiaris	488125	OB_008298	31189	AF_000869
AF_010450	TP63	Macaca mulatta	703997	OB_008298	31189	AF_000869
AF_010451	MGG_12210	Magnaporthe oryzae	5049956	OB_008299	48839	AF_000312
AF_010452	KLLA0E05897g	Kluyveromyces lactis	2893804	OB_008299	48839	AF_000312
AF_010453	MGG_13426	Magnaporthe oryzae	5050350	OB_008299	48839	AF_000312
AF_010454	AGOS_ABR154C	Eremothecium gossypii	4619212	OB_008299	48839	AF_000312
AF_010455	MGG_14302	Magnaporthe oryzae	5051763	OB_008299	48839	AF_000312
AF_010456	Slc27a6	Mus musculus	225579	OB_008300	38385	AF_000251
AF_010457	SLC27A6	Gallus gallus	769933	OB_008300	38385	AF_000251
AF_010458	SLC27A6	Homo sapiens	28965	OB_008300	38385	AF_000251
AF_010459	LOC568883	Danio rerio	568883	OB_008300	38385	AF_000251
AF_010460	NCU06032	Neurospora crassa	3875760	OB_008300	38385	AF_000251
AF_010461	Slc27a6	Rattus norvegicus	291582	OB_008300	38385	AF_000251
AF_010462	MGG_08257	Magnaporthe oryzae	2678601	OB_008300	38385	AF_000251
AF_010463	SLC27A6	Canis lupus familiaris	474666	OB_008300	38385	AF_000251
AF_010464	SLC27A6	Macaca mulatta	705005	OB_008300	38385	AF_000251
AF_010465	KLLA0B06842g	Kluyveromyces lactis	2896934	OB_008300	38385	AF_000251
AF_010466	SLC27A6	Pan troglodytes	462038	OB_008300	38385	AF_000251
AF_010467	SLC27A6	Bos taurus	537062	OB_008300	38385	AF_000251
AF_010468	SBNO2	Pan troglodytes	455542	OB_008301	8981	AF_006531
AF_010469	SBNO2	Gallus gallus	420104	OB_008301	8981	AF_006531
AF_001046	AT5G27770	Arabidopsis thaliana	832839	OB_009210	37378	AF_000975
AF_010470	SBNO2	Macaca mulatta	721186	OB_008301	8981	AF_006531
AF_010471	SBNO2	Canis lupus familiaris	485089	OB_008301	8981	AF_006531
AF_010472	LOC100002292	Danio rerio	100002292	OB_008301	8981	AF_006531
AF_010473	SBNO2	Bos taurus	512682	OB_008301	8981	AF_006531
AF_010474	AgaP_AGAP003477	Anopheles gambiae	1272849	OB_008302	1336	AF_004844
AF_010475	MGG_03857	Magnaporthe oryzae	2677298	OB_008302	1336	AF_004844
AF_010476	CCT6A	Pan troglodytes	463421	OB_008302	1336	AF_004844
AF_010477	LOC606787	Canis lupus familiaris	606787	OB_008302	1336	AF_004844
AF_010478	KLLA0D18458g	Kluyveromyces lactis	2893469	OB_008302	1336	AF_004844
AF_010479	CCT6A	Macaca mulatta	703326	OB_008302	1336	AF_004844
AF_001047	Nc73EF	Drosophila melanogaster	39899	OB_008682	55662	AF_005798||AF_000874
AF_010480	CCT6A	Bos taurus	521540	OB_008302	1336	AF_004844
AF_010481	NCU09709	Neurospora crassa	3875086	OB_008302	1336	AF_004844
AF_010482	AGOS_AGL121W	Eremothecium gossypii	4622845	OB_008302	1336	AF_004844
AF_010483	CCT6A	Gallus gallus	417541	OB_008302	1336	AF_004844
AF_010484	Os05g0147400	Oryza sativa	4337802	OB_008302	1336	AF_004844
AF_010485	CCT6	Saccharomyces cerevisiae	851768	OB_008302	1336	AF_004844
AF_010486	KLLA0A03003g	Kluyveromyces lactis	2896524	OB_008303	50033	AF_000245
AF_010487	AGOS_AEL293C	Eremothecium gossypii	4620744	OB_008303	50033	AF_000245
AF_010488	PTCHD3	Bos taurus	516442	OB_008304	111041	AF_006571
AF_010489	PTCHD3	Macaca mulatta	715111	OB_008304	111041	AF_006571
AF_010490	AgaP_AGAP010394	Anopheles gambiae	1272652	OB_008304	111041	AF_006571
AF_010491	LOC428417	Gallus gallus	428417	OB_008304	111041	AF_006571
AF_010492	PTCHD3	Pan troglodytes	450371	OB_008304	111041	AF_006571
AF_010493	GHR	Gallus gallus	408184	OB_008305	134	AF_000398
AF_010494	GHR	Canis lupus familiaris	403721	OB_008305	134	AF_000398
AF_010495	GHR	Macaca mulatta	697986	OB_008305	134	AF_000398
AF_010496	GHR	Bos taurus	280805	OB_008305	134	AF_000398
AF_010497	GHR	Pan troglodytes	471560	OB_008305	134	AF_000398
AF_010498	LOC100333590	Danio rerio	100333590	OB_008306	123899	AF_006862
AF_010507	EIF2S3	Bos taurus	512350	OB_008308	90888	AF_009247
AF_010508	EIF2S3	Macaca mulatta	698763	OB_008308	90888	AF_009247
AF_010509	LOC465540	Pan troglodytes	465540	OB_008308	90888	AF_009247
AF_010510	Os12g0607100	Oryza sativa	4352748	OB_008308	90888	AF_009247
AF_010511	AgaP_AGAP003597	Anopheles gambiae	4577143	OB_008308	90888	AF_009247
AF_010512	Su(var)3-9	Drosophila melanogaster	41843	OB_008308	90888	AF_009247
AF_010513	Os12g0176800	Oryza sativa	4351657	OB_008308	90888	AF_009247
AF_010514	EIF2S3	Canis lupus familiaris	480866	OB_008308	90888	AF_009247
AF_010515	EIF2S3	Gallus gallus	418597	OB_008308	90888	AF_009247
AF_010516	Eif2s3x	Rattus norvegicus	299027	OB_008308	90888	AF_009247
AF_010517	SPBP4H10.15	Schizosaccharomyces pombe	2541348	OB_008309	39367	AF_002850
AF_010518	KLLA0C03432g	Kluyveromyces lactis	2892663	OB_008309	39367	AF_002850
AF_010519	MGG_08584	Magnaporthe oryzae	2678704	OB_008309	39367	AF_002850
AF_001051	RPL22	Homo sapiens	6146	OB_009210	37378	AF_000975
AF_010520	NCU04280	Neurospora crassa	3877224	OB_008309	39367	AF_002850
AF_010521	Os01g0248400	Oryza sativa	4327213	OB_008310	37590	AF_009424
AF_010522	IDH2	Canis lupus familiaris	479043	OB_008310	37590	AF_009424
AF_010523	IDH2	Gallus gallus	431056	OB_008310	37590	AF_009424
AF_010524	ICDH	Arabidopsis thaliana	841875	OB_008310	37590	AF_009424
AF_010525	IDH2	Pan troglodytes	453645	OB_008310	37590	AF_009424
AF_010526	idh-2	Caenorhabditis elegans	181311	OB_008310	37590	AF_009424
AF_010527	idh2	Danio rerio	386951	OB_008310	37590	AF_009424
AF_010528	Idh2	Mus musculus	269951	OB_008310	37590	AF_009424
AF_010529	Idh2	Rattus norvegicus	361596	OB_008310	37590	AF_009424
AF_001052	LOC1	Saccharomyces cerevisiae	850551	OB_008529	41927	AF_001052
AF_010530	IDH2	Bos taurus	327669	OB_008310	37590	AF_009424
AF_010531	IDH2	Macaca mulatta	701480	OB_008310	37590	AF_009424
AF_010532	AgaP_AGAP003168	Anopheles gambiae	1273838	OB_008310	37590	AF_009424
AF_010533	IDH2	Homo sapiens	3418	OB_008310	37590	AF_009424
AF_010534	Os01g0805600	Oryza sativa	4327547	OB_008311	68982	AF_008029
AF_010535	AGOS_AAR099W	Eremothecium gossypii	4618511	OB_008311	68982	AF_008029
AF_010536	CYCB1;1	Arabidopsis thaliana	829904	OB_008311	68982	AF_008029
AF_010537	CycB	Drosophila melanogaster	37618	OB_008311	68982	AF_008029
AF_010538	AgaP_AGAP004962	Anopheles gambiae	1275773	OB_008311	68982	AF_008029
AF_010539	CYCB1;3	Arabidopsis thaliana	820325	OB_008311	68982	AF_008029
AF_001053	Rpl22	Rattus norvegicus	81768	OB_009210	37378	AF_000975
AF_010540	CCNB1	Bos taurus	327679	OB_008311	68982	AF_008029
AF_010541	Ccnb1	Rattus norvegicus	25203	OB_008311	68982	AF_008029
AF_010542	NCU02758	Neurospora crassa	3880000	OB_008311	68982	AF_008029
AF_010543	MGG_05646	Magnaporthe oryzae	2676053	OB_008311	68982	AF_008029
AF_010544	Os05g0493500	Oryza sativa	4339185	OB_008311	68982	AF_008029
AF_010545	AgaP_AGAP004963	Anopheles gambiae	1275774	OB_008311	68982	AF_008029
AF_010546	cdc13	Schizosaccharomyces pombe	2540880	OB_008311	68982	AF_008029
AF_010547	CCNB1	Macaca mulatta	699504	OB_008311	68982	AF_008029
AF_010548	CYC1BAT	Arabidopsis thaliana	830502	OB_008311	68982	AF_008029
AF_010549	KLLA0D15543g	Kluyveromyces lactis	2893517	OB_008311	68982	AF_008029
AF_001054	RpS5b	Drosophila melanogaster	41807	OB_009138	783	AF_005059
AF_010550	CCNB1	Homo sapiens	891	OB_008311	68982	AF_008029
AF_010551	Os01g0281200	Oryza sativa	4326914	OB_008311	68982	AF_008029
AF_010552	CCNB1	Pan troglodytes	461835	OB_008311	68982	AF_008029
AF_010553	CCNB1	Canis lupus familiaris	608420	OB_008311	68982	AF_008029
AF_010554	ccnb1	Danio rerio	58025	OB_008311	68982	AF_008029
AF_001055	rpl22	Schizosaccharomyces pombe	2543021	OB_009210	37378	AF_000975
AF_010561	XDH	Pan troglodytes	470347	OB_008313	324	AF_006703||AF_007774
AF_010562	AgaP_AGAP007918	Anopheles gambiae	1278041	OB_008313	324	AF_006703||AF_007774
AF_010563	XDH	Gallus gallus	396025	OB_008313	324	AF_006703||AF_007774
AF_010564	XDH	Macaca mulatta	708046	OB_008313	324	AF_006703||AF_007774
AF_010565	XDH	Bos taurus	280960	OB_008313	324	AF_006703||AF_007774
AF_010566	NCU03350	Neurospora crassa	3872597	OB_008313	324	AF_006703||AF_007774
AF_010567	MGG_12738	Magnaporthe oryzae	5050113	OB_008313	324	AF_006703||AF_007774
AF_010568	XDH	Canis lupus familiaris	483028	OB_008313	324	AF_006703||AF_007774
AF_010569	Os03g0429800	Oryza sativa	4333171	OB_008313	324	AF_006703||AF_007774
AF_001056	rpl22	Danio rerio	557397	OB_009210	37378	AF_000975
AF_010570	KRIT1	Bos taurus	407996	OB_008314	12746	AF_007314
AF_010571	KRIT1	Canis lupus familiaris	482299	OB_008314	12746	AF_007314
AF_010572	KRIT1	Pan troglodytes	463528	OB_008314	12746	AF_007314
AF_010573	KRIT1	Macaca mulatta	702623	OB_008314	12746	AF_007314
AF_010574	KRIT1	Gallus gallus	420549	OB_008314	12746	AF_007314
AF_010575	MGG_03132	Magnaporthe oryzae	2676710	OB_008315	344	AF_008144
AF_010576	LOC100361160	Rattus norvegicus	100361160	OB_008315	344	AF_008144
AF_010577	NCU01625	Neurospora crassa	3872684	OB_008315	344	AF_008144
AF_010578	ERCC2	Bos taurus	100125238	OB_008315	344	AF_008144
AF_010579	AGOS_AGR114C	Eremothecium gossypii	4623082	OB_008315	344	AF_008144
AF_010580	KLLA0C17776g	Kluyveromyces lactis	2892527	OB_008315	344	AF_008144
AF_010581	LOC715485	Macaca mulatta	715485	OB_008315	344	AF_008144
AF_010582	RAD3	Saccharomyces cerevisiae	856918	OB_008315	344	AF_008144
AF_010583	AgaP_AGAP002988	Anopheles gambiae	1272969	OB_008315	344	AF_008144
AF_010584	Os05g0144800	Oryza sativa	4337788	OB_008315	344	AF_008144
AF_010585	ERCC2	Canis lupus familiaris	493995	OB_008315	344	AF_008144
AF_010586	KLLA0F11187g	Kluyveromyces lactis	2895128	OB_008316	6149	AF_001433
AF_010587	Y71H2AM.20	Caenorhabditis elegans	175395	OB_008316	6149	AF_001433
AF_010588	Ppp2r4	Rattus norvegicus	362102	OB_008316	6149	AF_001433
AF_010589	Ptpa	Drosophila melanogaster	33555	OB_008316	6149	AF_001433
AF_001058	for	Drosophila melanogaster	44817	OB_008913	55964	AF_005478
AF_010590	SPAC1782.05	Schizosaccharomyces pombe	2542349	OB_008316	6149	AF_001433
AF_010591	AT4G08960	Arabidopsis thaliana	826474	OB_008316	6149	AF_001433
AF_010592	PPP2R4	Pan troglodytes	464784	OB_008316	6149	AF_001433
AF_010593	AgaP_AGAP008652	Anopheles gambiae	1275501	OB_008316	6149	AF_001433
AF_010594	NCU03269	Neurospora crassa	3880571	OB_008316	6149	AF_001433
AF_010595	PPP2R4	Canis lupus familiaris	491303	OB_008316	6149	AF_001433
AF_010596	PPP2R4	Gallus gallus	426329	OB_008316	6149	AF_001433
AF_010597	AGOS_ACR139C	Eremothecium gossypii	4619673	OB_008316	6149	AF_001433
AF_010598	PPP2R4	Bos taurus	514460	OB_008316	6149	AF_001433
AF_010599	PPP2R4	Homo sapiens	5524	OB_008316	6149	AF_001433
AF_000105	Vps36	Rattus norvegicus	290851	OB_009367	9374	AF_006515
AF_010600	MGG_09935	Magnaporthe oryzae	2680905	OB_008316	6149	AF_001433
AF_010601	Ppp2r4	Mus musculus	110854	OB_008316	6149	AF_001433
AF_010602	ppp2r4	Danio rerio	445031	OB_008316	6149	AF_001433
AF_010603	Os06g0219800	Oryza sativa	4340511	OB_008316	6149	AF_001433
AF_010604	NCU03257	Neurospora crassa	3880559	OB_008317	74856	AF_003119
AF_010605	Os01g0870300	Oryza sativa	4324937	OB_008317	74856	AF_003119
AF_010606	KLLA0B11033g	Kluyveromyces lactis	2897222	OB_008317	74856	AF_003119
AF_010607	Os02g0550800	Oryza sativa	4329628	OB_008317	74856	AF_003119
AF_010608	MEP1	Saccharomyces cerevisiae	853019	OB_008317	74856	AF_003119
AF_010609	AGOS_AAR082W	Eremothecium gossypii	4618638	OB_008317	74856	AF_003119
AF_010610	MGG_00537	Magnaporthe oryzae	2674492	OB_008317	74856	AF_003119
AF_010615	CELE_T27C5.10	Caenorhabditis elegans	188989	OB_008319	115769	AF_007179||AF_007180
AF_010616	AGOS_ABL094W	Eremothecium gossypii	4618933	OB_008320	39365	AF_008104
AF_010617	SIRT1	Macaca mulatta	695682	OB_008321	56556	AF_001350||AF_005055
AF_010618	SIRT1	Gallus gallus	423646	OB_008321	56556	AF_001350||AF_005055
AF_010619	SIRT1	Pan troglodytes	466088	OB_008321	56556	AF_001350||AF_005055
AF_010620	SIRT1	Canis lupus familiaris	489012	OB_008321	56556	AF_001350||AF_005055
AF_010621	SIRT1	Bos taurus	613629	OB_008321	56556	AF_001350||AF_005055
AF_010622	bli-6	Caenorhabditis elegans	177399	OB_008322	76719	AF_007082
AF_010623	CELE_Y69H2.14	Caenorhabditis elegans	180218	OB_008322	76719	AF_007082
AF_010624	col-175	Caenorhabditis elegans	181154	OB_008322	76719	AF_007082
AF_010625	AGOS_AEL120W	Eremothecium gossypii	4620928	OB_008323	39515	AF_001429
AF_010626	KLLA0A06776g	Kluyveromyces lactis	2896748	OB_008323	39515	AF_001429
